1896	7.70E-05	0.00044711	8.14E-05	1.86E-05	1.74E-05	0.00026387	0.00016587	5.39E-05	4.04E-05	0.00046272	7.52E-05	9.96E-05	0.00010591	0.00033409	5.79E-05	1.94E-05	4.76E-05	2.91E-05	0.0005921	0.00022455	8.33E-05	4.58E-05	0.00027641	4.20E-05	0.00011765	0.0006057	0.00013195	0.00013186	9.44E-05	0.00028113	3.39E-05	0.00010668	7.81E-05	0.00014898	8.43E-05	0.00020779	5.08E-05	6.06E-05	0.00072109	2.74E-05	0.00039095
1894	8.39E-05	0.00044898	7.00E-05	2.52E-05	1.98E-05	0.00025996	0.00017301	4.40E-05	4.50E-05	0.00048905	7.40E-05	9.73E-05	9.90E-05	0.00032395	4.90E-05	2.28E-05	4.01E-05	3.42E-05	0.00057936	0.00023442	6.79E-05	3.91E-05	0.00027899	4.50E-05	0.00011995	0.00061753	0.0001221	0.00012705	0.00010775	0.000278	3.10E-05	0.00010197	8.90E-05	0.00013695	8.99E-05	0.00020292	5.55E-05	5.91E-05	0.00072897	4.00E-05	0.00038668
1892	7.00E-05	0.00043577	6.11E-05	3.15E-05	1.91E-05	0.0002527	0.00017413	4.15E-05	2.61E-05	0.00049787	7.11E-05	9.98E-05	0.0001037	0.00031466	5.45E-05	1.65E-05	3.89E-05	4.52E-05	0.00056506	0.00021197	4.85E-05	3.06E-05	0.00027768	5.57E-05	0.00011013	0.0006227	0.00012384	0.00012805	0.00012005	0.00027766	3.27E-05	9.68E-05	8.09E-05	0.00012754	7.94E-05	0.0001873	5.32E-05	6.55E-05	0.00072308	4.49E-05	0.00039062
1890	6.98E-05	0.00041969	6.09E-05	2.24E-05	2.96E-05	0.00024521	0.000177	3.01E-05	2.98E-05	0.00049627	7.34E-05	9.42E-05	9.65E-05	0.00030629	5.88E-05	1.41E-05	3.19E-05	4.50E-05	0.00055823	0.00021096	6.02E-05	3.48E-05	0.00029237	4.41E-05	0.0001134	0.00063165	0.00011742	0.00013006	0.00012262	0.00026913	2.57E-05	9.21E-05	7.78E-05	0.00011502	8.69E-05	0.00019154	5.01E-05	6.12E-05	0.00072389	4.15E-05	0.00038619
1888	6.71E-05	0.00041435	3.27E-05	1.50E-05	2.50E-05	0.00023588	0.00017746	3.15E-05	1.45E-05	0.00051193	7.80E-05	9.10E-05	9.09E-05	0.00029719	4.50E-05	1.20E-05	3.04E-05	4.30E-05	0.00055101	0.00018005	6.17E-05	3.60E-05	0.00028268	4.56E-05	0.00011905	0.00062302	0.00010748	0.00013039	0.00011637	0.00025807	2.21E-05	8.13E-05	6.33E-05	9.11E-05	6.14E-05	0.00016195	4.40E-05	5.80E-05	0.00071146	2.25E-05	0.00039399
1886	6.93E-05	0.00041926	7.66E-07	2.15E-05	2.71E-05	0.00023714	0.00018223	3.56E-05	2.77E-05	0.00051961	7.78E-05	8.26E-05	9.12E-05	0.00028947	3.90E-05	1.64E-05	3.48E-05	5.52E-05	0.00053161	0.00019043	4.89E-05	3.81E-05	0.00026163	5.21E-05	0.00012562	0.00061521	9.39E-05	0.000125	0.0001209	0.00025023	2.44E-05	7.52E-05	5.69E-05	7.99E-05	5.38E-05	0.00015017	4.74E-05	6.02E-05	0.00071515	1.12E-05	0.00040257
1884	7.90E-05	0.00043044	7.28E-06	3.55E-05	3.07E-05	0.00025185	0.00019033	3.79E-05	2.74E-05	0.00052547	7.72E-05	7.09E-05	9.99E-05	0.00027872	4.01E-05	2.67E-05	3.95E-05	6.10E-05	0.00052107	0.00017428	2.80E-05	4.15E-05	0.00024034	5.76E-05	0.00011648	0.00062158	9.14E-05	0.00012412	0.00012634	0.00024543	3.22E-05	6.93E-05	5.10E-05	5.26E-05	3.35E-05	0.00012615	5.84E-05	6.73E-05	0.0007179	1.41E-05	0.00041771
1882	8.24E-05	0.00044619	1.56E-05	4.16E-05	2.60E-05	0.00026332	0.00019691	3.35E-05	2.89E-05	0.00053645	7.69E-05	6.95E-05	0.000108	0.00026514	4.11E-05	3.49E-05	3.19E-05	4.68E-05	0.00052222	0.00016073	1.03E-05	3.50E-05	0.00022718	5.02E-05	0.00010818	0.00062944	8.32E-05	0.00011915	0.00012199	0.00024141	3.14E-05	6.13E-05	4.90E-05	3.15E-05	1.78E-05	0.00010878	6.27E-05	7.20E-05	0.0007235	2.19E-05	0.000414
1880	7.26E-05	0.00045734	1.47E-05	3.74E-05	1.79E-05	0.00025862	0.00020238	3.32E-05	1.15E-05	0.00053694	7.22E-05	6.40E-05	0.00010853	0.00024698	4.13E-05	3.34E-05	9.12E-06	3.71E-05	0.00052224	0.00012791	8.79E-06	3.53E-05	0.00021994	4.70E-05	0.000102	0.00063197	7.50E-05	0.00011301	0.00011584	0.00023442	2.44E-05	5.87E-05	4.41E-05	2.17E-05	2.90E-06	9.21E-05	5.19E-05	8.13E-05	0.00071474	1.62E-05	0.00041444
1878	6.42E-05	0.00044626	3.13E-05	3.09E-05	1.55E-05	0.000252	0.00021111	2.71E-05	1.63E-05	0.0005334	6.82E-05	5.71E-05	0.00011	0.00022939	3.55E-05	2.87E-05	3.32E-06	3.87E-05	0.00051035	0.00013753	7.69E-06	3.79E-05	0.00021188	4.84E-05	0.0001011	0.00062416	6.03E-05	0.00010429	0.00010955	0.0002297	2.06E-05	5.86E-05	4.76E-05	1.41E-05	1.16E-05	8.99E-05	5.19E-05	9.01E-05	0.00071189	8.89E-06	0.00041737
1876	7.91E-05	0.00043255	4.70E-05	1.32E-05	9.00E-06	0.00024963	0.00021904	2.36E-05	2.15E-05	0.00053268	6.26E-05	5.08E-05	0.00011135	0.00021931	2.94E-05	2.28E-05	1.48E-05	4.22E-05	0.00050212	0.00013166	5.07E-06	4.27E-05	0.00019932	5.10E-05	9.63E-05	0.00061909	5.91E-05	0.00010403	0.00011664	0.00022731	2.00E-05	5.90E-05	4.30E-05	5.34E-06	2.11E-05	7.73E-05	5.40E-05	9.39E-05	0.0007141	5.35E-06	0.00041966
1874	0.0001004	0.00043808	4.71E-05	5.16E-07	7.71E-06	0.000245	0.00022463	2.21E-05	2.70E-05	0.00053325	5.81E-05	4.33E-05	0.00011175	0.00021113	2.87E-05	2.56E-05	2.28E-05	4.20E-05	0.00049488	0.00012472	1.91E-05	4.76E-05	0.00019013	4.86E-05	8.88E-05	0.00063309	5.14E-05	0.0001002	0.00013601	0.00022063	1.75E-05	5.70E-05	4.05E-05	3.75E-06	3.48E-05	7.26E-05	4.49E-05	8.92E-05	0.000725	9.12E-06	0.00042535
1872	9.68E-05	0.00043508	4.19E-05	3.77E-06	6.65E-06	0.00024788	0.00022235	2.19E-05	2.12E-05	0.00052871	5.25E-05	4.31E-05	0.000108	0.00019888	2.17E-05	3.69E-05	2.52E-05	4.05E-05	0.00048212	0.00010065	2.97E-05	5.68E-05	0.00017412	4.60E-05	8.50E-05	0.00064554	3.86E-05	9.38E-05	0.00015133	0.00021376	2.21E-05	5.70E-05	3.26E-05	6.59E-06	4.75E-05	7.98E-05	3.72E-05	9.02E-05	0.00072124	1.14E-05	0.00043647
1870	9.34E-05	0.00041346	4.12E-05	9.99E-06	2.03E-05	0.0002502	0.00021686	1.81E-05	1.43E-05	0.00051906	4.41E-05	3.77E-05	0.00010755	0.0001912	1.93E-05	4.07E-05	1.89E-05	4.13E-05	0.00048033	0.00010069	4.17E-05	5.80E-05	0.00016461	4.47E-05	8.59E-05	0.00065699	2.81E-05	9.03E-05	0.00014736	0.00021559	2.28E-05	5.88E-05	2.53E-05	1.73E-05	8.09E-05	0.00010339	3.50E-05	9.63E-05	0.00072076	1.65E-05	0.00044066
1868	9.92E-05	0.00039671	4.11E-05	1.33E-05	3.50E-05	0.000248	0.0002164	1.65E-05	7.24E-06	0.00051931	3.75E-05	2.95E-05	0.00010311	0.00018123	1.08E-05	4.73E-05	9.69E-06	3.08E-05	0.00047657	8.65E-05	5.29E-05	4.83E-05	0.00015169	4.61E-05	9.09E-05	0.0006571	2.18E-05	8.87E-05	0.00013469	0.00022049	1.76E-05	6.49E-05	1.85E-05	1.66E-05	8.38E-05	9.74E-05	4.67E-05	9.12E-05	0.00072674	2.44E-05	0.00043757
1866	7.66E-05	0.00039796	3.54E-05	1.32E-05	2.81E-05	0.00024905	0.00022366	1.60E-05	1.10E-05	0.00053332	4.07E-05	2.50E-05	0.00010266	0.00016411	4.84E-06	5.30E-05	1.15E-05	2.36E-05	0.00046656	7.55E-05	6.18E-05	4.36E-05	0.00013193	4.60E-05	9.50E-05	0.00064172	1.40E-05	8.14E-05	0.000133	0.00021421	1.24E-05	6.74E-05	1.48E-05	1.09E-05	5.41E-05	5.94E-05	6.24E-05	9.37E-05	0.00072921	1.81E-05	0.00043
1864	5.43E-05	0.0004004	2.85E-05	1.63E-05	1.62E-05	0.00025336	0.00023092	1.10E-05	1.65E-05	0.00054168	4.62E-05	2.07E-05	0.00010264	0.0001532	9.00E-06	5.21E-05	2.83E-05	3.09E-05	0.00046078	6.88E-05	7.65E-05	4.91E-05	0.00011328	4.37E-05	8.94E-05	0.0006309	8.19E-06	7.47E-05	0.00013239	0.00020128	6.08E-06	6.04E-05	1.11E-05	8.00E-06	4.10E-05	3.53E-05	6.47E-05	0.00010422	0.00072132	4.40E-06	0.00042956
1862	5.94E-05	0.00040355	2.44E-05	1.85E-05	1.35E-05	0.00025958	0.00023698	7.00E-06	2.03E-05	0.00054419	4.68E-05	1.90E-05	0.0001	0.00014623	4.68E-06	5.10E-05	4.76E-05	3.84E-05	0.00045992	6.50E-05	7.92E-05	5.73E-05	9.79E-05	4.74E-05	8.02E-05	0.00063036	9.07E-06	7.20E-05	0.00012871	0.00019242	1.21E-06	5.30E-05	1.02E-05	7.40E-06	4.92E-05	3.10E-05	6.25E-05	0.00010652	0.00071403	0	0.00043188
1860	6.74E-05	0.00041791	3.35E-05	1.43E-05	9.38E-06	0.00026834	0.00024534	5.73E-06	2.58E-05	0.00053866	4.60E-05	1.49E-05	0.00011204	0.00013666	2.07E-06	5.41E-05	4.91E-05	4.52E-05	0.00046407	5.61E-05	8.11E-05	6.25E-05	8.59E-05	5.14E-05	7.64E-05	0.00063762	7.67E-06	6.89E-05	0.00013066	0.00018937	4.43E-06	5.61E-05	1.66E-05	1.65E-05	6.85E-05	3.47E-05	5.89E-05	0.00010548	0.00071507	9.50E-06	0.00043552
1858	6.00E-05	0.00042629	4.10E-05	1.00E-05	2.67E-06	0.00027401	0.00025168	1.10E-05	2.08E-05	0.00053701	4.00E-05	1.04E-05	0.00011364	0.00013099	4.00E-06	6.48E-05	3.82E-05	5.06E-05	0.00045879	4.51E-05	9.00E-05	6.58E-05	7.36E-05	5.43E-05	6.80E-05	0.00063601	6.31E-06	6.63E-05	0.00013494	0.00018766	1.17E-05	6.57E-05	2.23E-05	2.13E-05	7.87E-05	2.66E-05	5.66E-05	0.00010833	0.00071934	1.37E-05	0.00044653
1856	4.47E-05	0.00042564	3.14E-05	1.12E-05	5.91E-06	0.00028137	0.00025937	1.75E-05	1.95E-05	0.00054437	3.98E-05	1.59E-05	0.00010534	0.00013212	5.77E-06	7.34E-05	2.92E-05	5.22E-05	0.00044531	4.64E-05	0.00010149	6.86E-05	7.54E-05	6.09E-05	6.12E-05	0.00064087	4.23E-06	6.53E-05	0.00013122	0.00018346	1.54E-05	7.32E-05	2.65E-05	3.09E-05	0.00010022	3.09E-05	6.05E-05	0.0001181	0.00072283	1.87E-05	0.00046032
1854	6.59E-05	0.00043146	3.07E-05	1.45E-05	9.37E-06	0.00030261	0.00026796	2.50E-05	1.08E-05	0.00055072	4.84E-05	1.69E-05	0.00011044	0.00013151	1.33E-05	7.81E-05	3.20E-05	5.49E-05	0.00044	4.18E-05	0.00011468	7.21E-05	6.83E-05	6.59E-05	6.00E-05	0.00064763	6.65E-06	6.72E-05	0.00011459	0.00017902	3.01E-05	8.62E-05	1.31E-05	3.35E-05	0.00011347	2.46E-05	7.24E-05	0.0001318	0.00072847	2.99E-05	0.00046714
1852	9.95E-05	0.00043853	4.92E-05	2.47E-05	1.23E-05	0.00031681	0.00027625	2.47E-05	1.39E-05	0.00056138	5.26E-05	1.03E-05	0.00011378	0.00012787	1.70E-05	8.27E-05	5.07E-05	5.80E-05	0.000438	3.40E-05	0.00012269	7.47E-05	4.86E-05	5.55E-05	6.47E-05	0.00064268	3.40E-06	6.19E-05	9.84E-05	0.00017409	4.05E-05	0.00010016	4.09E-06	3.93E-05	0.00012985	1.79E-05	8.13E-05	0.00014033	0.00073938	4.24E-05	0.00046634
1850	0.00010144	0.00044316	5.97E-05	2.90E-05	1.61E-05	0.000319	0.00027882	2.40E-05	3.14E-06	0.00057055	4.73E-05	2.38E-06	0.00012136	0.00012455	1.14E-05	8.82E-05	5.68E-05	5.83E-05	0.00043278	2.42E-05	0.00011009	7.85E-05	3.34E-05	4.80E-05	8.07E-05	0.00064422	4.41E-06	5.92E-05	0.00010294	0.00017709	4.20E-05	0.00010873	5.45E-07	5.82E-05	0.00015937	2.60E-05	8.30E-05	0.00013778	0.00071418	4.25E-05	0.00047062
1848	9.75E-05	0.00044814	6.27E-05	2.90E-05	2.37E-05	0.0003344	0.00028926	2.74E-05	1.18E-05	0.00056858	4.17E-05	1.48E-06	0.00012728	0.00012229	2.34E-06	9.52E-05	4.87E-05	5.87E-05	0.0004273	3.04E-05	0.00010443	8.59E-05	4.21E-05	5.04E-05	8.83E-05	0.00066079	7.96E-07	5.98E-05	0.000105	0.00018484	4.46E-05	0.0001177	1.03E-05	7.83E-05	0.00020776	5.11E-05	8.60E-05	0.000136	0.00070543	4.46E-05	0.0004841
1846	0.00010047	0.00044381	6.48E-05	2.67E-05	3.38E-05	0.00034681	0.00029903	3.16E-05	1.22E-05	0.00056086	3.48E-05	6.66E-06	0.00012086	0.00012825	9.32E-06	0.00010477	3.14E-05	6.52E-05	0.00042833	2.62E-05	0.00010489	9.89E-05	4.49E-05	5.63E-05	7.12E-05	0.00067454	5.27E-06	6.35E-05	7.63E-05	0.00018957	4.95E-05	0.00012525	2.00E-05	9.26E-05	0.00026497	7.37E-05	9.09E-05	0.00013988	0.00070232	4.14E-05	0.00049033
1844	0.00011186	0.00042225	8.92E-05	2.19E-05	4.98E-05	0.00034707	0.00030372	2.64E-05	1.93E-05	0.0005442	3.40E-05	7.19E-06	0.00012279	0.00013365	1.93E-05	0.00012002	2.36E-05	6.94E-05	0.00042656	3.95E-05	0.00014496	0.00010526	4.13E-05	3.87E-05	5.60E-05	0.00068839	5.09E-06	5.76E-05	4.30E-05	0.00018907	5.19E-05	0.00013065	3.12E-05	0.00011909	0.00033233	0.00010388	9.04E-05	0.00014344	0.00070293	5.22E-05	0.00048042
1842	0.0001196	0.00040497	9.78E-05	2.78E-05	4.36E-05	0.0003499	0.00031463	3.28E-05	1.14E-05	0.00055556	3.30E-05	1.04E-05	0.00012493	0.00013303	9.94E-06	0.00013066	4.84E-05	5.55E-05	0.0004277	1.58E-05	0.00017698	0.00011196	9.12E-06	3.89E-05	5.69E-05	0.00067739	8.81E-06	5.22E-05	5.13E-05	0.00018224	5.39E-05	0.0001339	7.85E-06	0.0001181	0.00029932	5.38E-05	9.85E-05	0.0001457	0.000703	5.30E-05	0.00048566
1840	0.00013175	0.00040888	9.20E-05	2.63E-05	3.58E-05	0.000362	0.00032502	3.70E-05	1.99E-05	0.00056901	3.40E-05	1.99E-05	0.00012701	0.00013601	1.24E-05	0.00013022	4.61E-05	5.39E-05	0.000428	1.46E-05	0.00018402	0.00011478	2.18E-08	4.59E-05	6.30E-05	0.0006679	5.05E-06	4.90E-05	7.75E-05	0.00017802	5.00E-05	0.00014204	2.99E-06	0.00013104	0.00030105	3.20E-05	0.00010444	0.00015666	0.000718	6.80E-05	0.00049144
1838	0.00014797	0.00042721	0.00010544	2.88E-05	3.13E-05	0.00036288	0.00033156	3.37E-05	8.20E-06	0.00057228	4.11E-05	2.38E-05	0.00013128	0.00013812	1.86E-05	0.00012445	2.91E-05	6.97E-05	0.00042985	4.82E-06	0.00019012	0.00011037	7.40E-06	4.47E-05	5.28E-05	0.00066607	1.39E-05	4.99E-05	8.07E-05	0.00018628	5.01E-05	0.00015448	4.01E-07	0.00014524	0.00031816	2.10E-05	0.00010963	0.0001728	0.00071788	6.70E-05	0.00050125
1836	0.00014536	0.0004426	0.00011577	4.25E-05	4.16E-05	0.00036039	0.00034562	2.63E-05	1.54E-05	0.000579	4.28E-05	2.50E-05	0.00013792	0.00014077	2.57E-05	0.00012689	3.74E-05	7.97E-05	0.00042327	1.94E-05	0.00019308	0.00011385	1.64E-05	3.31E-05	4.68E-05	0.000666	1.25E-05	4.71E-05	6.21E-05	0.000193	5.37E-05	0.00016631	9.46E-06	0.00015077	0.00034669	1.88E-05	0.00012155	0.00018266	0.00071323	6.60E-05	0.00050681
1834	0.00013427	0.00043404	0.0001122	5.80E-05	4.40E-05	0.00036694	0.00035368	3.03E-05	8.49E-06	0.00057866	4.16E-05	2.50E-05	0.00013609	0.00013834	3.30E-05	0.000129	4.45E-05	8.40E-05	0.00040801	1.58E-08	0.00019411	0.000117	8.77E-06	3.51E-05	4.50E-05	0.000665	1.98E-05	4.76E-05	4.76E-05	0.00019311	6.27E-05	0.00017114	3.11E-06	0.00015017	0.00036161	6.62E-06	0.00012999	0.00017501	0.00069234	6.81E-05	0.00051999
1832	0.00014107	0.00042561	0.00010645	5.01E-05	5.40E-05	0.00038396	0.00036081	3.44E-05	2.15E-05	0.00057585	4.63E-05	2.41E-05	0.00012734	0.00014251	4.10E-05	0.00012982	5.00E-05	9.15E-05	0.00039715	2.64E-05	0.00019575	0.00011744	8.36E-06	3.70E-05	4.50E-05	0.00067187	1.90E-05	4.40E-05	5.54E-05	0.00019566	6.92E-05	0.00018241	4.91E-06	0.00017123	0.00042341	3.09E-05	0.00012711	0.00016989	0.00069455	8.61E-05	0.00051611
1830	0.00017179	0.00044312	0.00010844	5.32E-05	8.17E-05	0.00039538	0.00037419	4.22E-05	1.97E-05	0.00057632	4.93E-05	2.79E-05	0.00011631	0.00015213	4.13E-05	0.00012515	5.75E-05	0.00010566	0.00040166	3.64E-05	0.0002062	0.00012959	1.90E-05	4.18E-05	4.63E-05	0.00069522	2.57E-05	4.37E-05	6.12E-05	0.00020538	7.81E-05	0.00019825	1.26E-05	0.00019895	0.00048651	5.30E-05	0.00013103	0.00016663	0.00069519	0.00010213	0.00051929
1828	0.0001854	0.00048094	0.00010398	6.94E-05	8.97E-05	0.000397	0.00038912	4.35E-05	2.67E-05	0.0005847	5.57E-05	2.72E-05	0.0001072	0.00015812	3.28E-05	0.00012755	5.88E-05	0.00011323	0.00041044	3.97E-05	0.00023165	0.00013744	2.98E-05	3.60E-05	5.13E-05	0.00069723	3.09E-05	4.20E-05	3.68E-05	0.000207	9.01E-05	0.00021025	2.33E-05	0.00021757	0.00050847	5.03E-05	0.00014488	0.00016299	0.00070878	0.00012	0.00052421
1826	0.00018419	0.00050077	9.67E-05	8.09E-05	8.85E-05	0.00040067	0.00039483	4.66E-05	2.65E-05	0.00059269	5.90E-05	3.14E-05	0.00010493	0.00016488	3.26E-05	0.00013126	5.35E-05	0.00010818	0.00041415	2.37E-05	0.00022726	0.00014144	2.33E-05	3.25E-05	5.00E-05	0.00069292	3.97E-05	4.18E-05	1.96E-05	0.00020726	0.00010283	0.00022193	2.28E-05	0.00022719	0.00053271	4.34E-05	0.00015303	0.00017262	0.00070826	0.00012157	0.00053459
1824	0.0001847	0.00047884	9.33E-05	7.96E-05	9.48E-05	0.00041369	0.00040388	5.40E-05	3.60E-05	0.00059079	6.29E-05	4.68E-05	0.00012078	0.00017449	4.29E-05	0.000127	5.97E-05	0.00011408	0.00041592	3.60E-05	0.0002274	0.00014326	2.40E-05	2.34E-05	5.33E-05	0.00070086	4.93E-05	4.07E-05	4.15E-05	0.0002071	0.0001083	0.00023898	2.53E-05	0.00023721	0.00057341	3.54E-05	0.0001614	0.00018163	0.00070512	0.00012899	0.00053948
1822	0.0001735	0.00045453	9.00E-05	7.87E-05	8.52E-05	0.00042034	0.00041569	6.17E-05	3.02E-05	0.00059903	6.80E-05	5.37E-05	0.00013334	0.00018035	4.86E-05	0.000127	8.75E-05	0.00011	0.00041934	2.70E-05	0.00022768	0.00014022	1.50E-05	2.57E-05	5.27E-05	0.00068501	6.13E-05	4.03E-05	7.46E-05	0.00020567	0.00010866	0.00025703	2.14E-05	0.00024106	0.00057272	6.64E-07	0.00017266	0.00017889	0.00069734	0.00013801	0.00054666
1820	0.00017393	0.00044935	9.79E-05	8.38E-05	8.73E-05	0.00042286	0.00042473	6.45E-05	3.61E-05	0.00061371	7.62E-05	4.74E-05	0.00013712	0.00018873	5.45E-05	0.00012571	0.0001054	0.00011414	0.00041648	3.66E-05	0.00023435	0.00014436	9.88E-06	2.44E-05	4.66E-05	0.00067671	6.79E-05	4.24E-05	8.46E-05	0.000207	0.00011098	0.0002691	2.49E-05	0.00026669	0.00060253	0	0.00017733	0.00017603	0.00069925	0.0001379	0.00055107
1818	0.0001877	0.00045	9.61E-05	9.50E-05	9.37E-05	0.00043255	0.00043673	6.99E-05	3.34E-05	0.000625	7.92E-05	4.54E-05	0.00013695	0.00020033	5.90E-05	0.00011904	0.0001107	0.00013073	0.00041677	2.78E-05	0.00024492	0.00015518	1.21E-05	2.50E-05	4.30E-05	0.00067596	7.58E-05	4.18E-05	7.38E-05	0.00020946	0.00012173	0.0002846	2.83E-05	0.00029324	0.00065444	9.01E-06	0.00018666	0.00018018	0.00070169	0.00013796	0.00056025
1816	0.00019158	0.0004479	8.27E-05	0.00010533	9.93E-05	0.00044602	0.00044723	7.98E-05	3.22E-05	0.00062679	7.76E-05	5.70E-05	0.00013311	0.00021157	6.57E-05	0.00011167	0.00011246	0.00014167	0.000421	3.50E-05	0.00025513	0.00015867	1.67E-05	2.50E-05	4.78E-05	0.000682	8.35E-05	3.70E-05	5.81E-05	0.00021166	0.00013447	0.00030281	3.56E-05	0.00031336	0.00070293	1.66E-05	0.000193	0.000182	0.00070298	0.00015336	0.00057233
1814	0.00019376	0.00044911	7.40E-05	0.00011718	0.00010503	0.00045438	0.00045435	9.04E-05	2.55E-05	0.00063432	7.89E-05	7.20E-05	0.00013442	0.00021987	6.57E-05	0.00011174	0.00010256	0.00014026	0.00042063	3.62E-05	0.00025368	0.00016333	2.13E-05	2.90E-05	5.05E-05	0.00068185	9.58E-05	3.56E-05	4.59E-05	0.00020903	0.0001458	0.0003187	4.13E-05	0.0003258	0.00074446	1.77E-05	0.00019411	0.00017889	0.000698	0.00016532	0.00057841
1812	0.00020147	0.00046338	7.61E-05	0.00012966	0.00012392	0.00045904	0.00046473	9.71E-05	2.15E-05	0.00063844	8.26E-05	8.11E-05	0.00013908	0.00023025	7.23E-05	0.00011219	9.90E-05	0.00014063	0.00041959	3.77E-05	0.00024384	0.00017226	3.16E-05	2.29E-05	4.79E-05	0.00068907	0.00010759	3.45E-05	3.35E-05	0.00021008	0.00016085	0.00033945	5.01E-05	0.00033825	0.00080407	2.91E-05	0.00020129	0.00018026	0.00069384	0.00017829	0.00057644
1810	0.00020013	0.00047141	8.23E-05	0.00013411	0.00013622	0.00046334	0.00047948	9.83E-05	2.94E-05	0.00063867	8.73E-05	9.45E-05	0.00014211	0.00024157	8.22E-05	0.00011144	0.00010994	0.00014522	0.00041678	4.03E-05	0.00024502	0.00018055	3.56E-05	7.77E-06	4.33E-05	0.00069411	0.000115	3.39E-05	2.17E-05	0.00020643	0.00017234	0.00035669	5.81E-05	0.00036407	0.00086133	4.04E-05	0.00021033	0.00018322	0.00069111	0.00018834	0.00058266
1808	0.00018758	0.00046546	7.31E-05	0.00013685	0.00013275	0.00046838	0.00049473	0.00010057	3.32E-05	0.00064713	8.88E-05	0.00010689	0.000143	0.00025729	8.36E-05	0.00011441	0.00011943	0.00014992	0.00041256	5.12E-05	0.00024841	0.00018837	2.71E-05	5.80E-07	4.26E-05	0.00068193	0.00012718	3.53E-05	2.31E-05	0.00019487	0.00017857	0.00037092	6.12E-05	0.00039129	0.00090543	3.99E-05	0.00021825	0.00017859	0.00069557	0.00018922	0.00059033
1806	0.00019112	0.00046019	5.36E-05	0.000141	0.00012393	0.00047126	0.00050694	0.00010616	3.27E-05	0.00065453	8.99E-05	0.00010845	0.00013542	0.00027573	8.72E-05	0.00011648	0.00012443	0.00015563	0.00040996	4.91E-05	0.00024547	0.00019252	2.48E-05	3.83E-07	4.43E-05	0.00066171	0.00014772	3.64E-05	3.13E-05	0.00019063	0.00018479	0.00039089	6.19E-05	0.00041226	0.00096093	4.64E-05	0.00023174	0.00017859	0.00071378	0.00019936	0.00059241
1804	0.00020022	0.000459	3.76E-05	0.00014267	0.00012866	0.00047801	0.00051367	0.00011201	2.32E-05	0.00065466	9.30E-05	0.00011255	0.00012766	0.00028868	9.92E-05	0.00011267	0.0001202	0.000159	0.000404	5.24E-05	0.00023531	0.00019189	2.43E-05	5.23E-06	4.63E-05	0.00065622	0.00016612	3.40E-05	3.53E-05	0.00019768	0.00019502	0.0004137	6.03E-05	0.00043738	0.0010395	5.90E-05	0.00024022	0.00018433	0.00071699	0.00022003	0.00059611
1802	0.00019859	0.00047258	2.95E-05	0.00014222	0.00014881	0.00048664	0.00051712	0.00010906	1.84E-05	0.00064977	9.54E-05	0.00012589	0.00012953	0.00030399	0.00010678	0.00010882	0.00010609	0.00016552	0.00040059	7.27E-05	0.00023453	0.00019455	2.58E-05	8.00E-06	4.21E-05	0.00066629	0.00017545	2.89E-05	3.46E-05	0.00020876	0.00020887	0.00043652	7.31E-05	0.00048267	0.0011485	9.80E-05	0.00024852	0.00018463	0.00071964	0.00023899	0.0006087
1800	0.000197	0.00049117	3.39E-05	0.00014541	0.00016026	0.00048974	0.0005232	0.00010997	1.39E-05	0.00065023	9.45E-05	0.00013892	0.00013545	0.00031939	0.00010548	0.00011555	9.81E-05	0.00017189	0.00040289	7.88E-05	0.00022858	0.00020015	2.48E-05	1.46E-05	3.11E-05	0.00066696	0.00019302	2.77E-05	3.76E-05	0.00021423	0.00021077	0.00045933	8.20E-05	0.00051433	0.0012075	0.00010929	0.00026307	0.00018174	0.00071903	0.00025365	0.00062533
1798	0.00018037	0.00048546	3.99E-05	0.000158	0.00015567	0.00050013	0.00053513	0.00011801	1.89E-05	0.00066269	9.32E-05	0.000145	0.00013544	0.00032768	0.00010467	0.00012	0.00010456	0.00016434	0.00040533	8.53E-05	0.00021509	0.00020667	3.10E-05	1.78E-05	2.33E-05	0.00065933	0.00020894	2.57E-05	5.71E-05	0.00021344	0.00021468	0.0004837	9.39E-05	0.00054961	0.0012526	0.0001041	0.000277	0.00017833	0.00071878	0.00026791	0.00063533
1796	0.00015914	0.00048121	3.04E-05	0.00016863	0.00015089	0.00051851	0.00055024	0.00013551	1.62E-05	0.00067171	8.81E-05	0.00015093	0.00013745	0.00034043	0.00011204	0.00011859	0.00011651	0.00015789	0.0004053	8.19E-05	0.00020302	0.00021252	3.54E-05	1.88E-05	1.47E-05	0.00064715	0.00022884	2.58E-05	7.01E-05	0.00020892	0.00023232	0.00052001	0.00010353	0.0005833	0.0013014	8.59E-05	0.00029015	0.00017489	0.00070676	0.00027263	0.00064755
1794	0.0001633	0.00049671	1.86E-05	0.00017248	0.00016926	0.00053309	0.00056409	0.00013729	2.59E-05	0.00065509	7.76E-05	0.00016189	0.00013885	0.00035921	0.00012537	0.00012393	0.00010323	0.00016811	0.00039463	9.28E-05	0.00020185	0.00021548	4.79E-05	1.06E-05	1.81E-05	0.00065189	0.00023971	2.10E-05	4.79E-05	0.00021568	0.00024453	0.00055089	0.00012206	0.00062056	0.0014175	0.00011527	0.00030363	0.00017252	0.00071253	0.00029603	0.00064682
